time,temperature
2026-07-06 13:30:00-04:00,23.399999999999793
2026-07-06 13:40:00-04:00,23.38004201680668
2026-07-06 13:50:00-04:00,23.399999999999796
2026-07-06 14:00:00-04:00,23.399999999999903
2026-07-06 14:10:00-04:00,23.124675324675362
2026-07-06 14:20:00-04:00,23.39663865546202
2026-07-06 14:30:00-04:00,23.399999999999793
2026-07-06 14:40:00-04:00,23.39999999999981
2026-07-06 14:50:00-04:00,23.399999999999793
2026-07-06 15:00:00-04:00,23.399999999999796
2026-07-06 15:10:00-04:00,23.3999999999998
2026-07-06 15:20:00-04:00,23.399999999999793
2026-07-06 15:30:00-04:00,23.399999999999824
2026-07-06 15:40:00-04:00,23.399999999999793
2026-07-06 15:50:00-04:00,23.399999999999853
2026-07-06 16:00:00-04:00,23.385583524027286
2026-07-06 16:10:00-04:00,23.39999999999993
2026-07-06 16:20:00-04:00,23.399999999999793
2026-07-06 16:30:00-04:00,23.433177570093488
2026-07-06 16:40:00-04:00,23.454658385092923
2026-07-06 16:50:00-04:00,23.399999999999952
2026-07-06 17:00:00-04:00,23.399999999999793
2026-07-06 17:10:00-04:00,23.399999999999945
2026-07-06 17:20:00-04:00,23.399999999999793
2026-07-06 17:30:00-04:00,23.088796680497946
2026-07-06 17:40:00-04:00,23.00705394190874
2026-07-06 17:50:00-04:00,23.01604938271604
2026-07-06 18:00:00-04:00,23.211642411642263
2026-07-06 18:10:00-04:00,23.399999999999856
2026-07-06 18:20:00-04:00,23.272839506173018
2026-07-06 18:30:00-04:00,23.365975103734268
2026-07-06 18:40:00-04:00,23.229218106995845
2026-07-06 18:50:00-04:00,23.0
2026-07-06 19:00:00-04:00,23.0
2026-07-06 19:10:00-04:00,23.18946280991732
2026-07-06 19:20:00-04:00,23.0
2026-07-06 19:30:00-04:00,23.0
2026-07-06 19:40:00-04:00,23.0
2026-07-06 19:50:00-04:00,23.36340956340936
2026-07-06 20:00:00-04:00,23.267381974248973
2026-07-06 20:10:00-04:00,23.0
2026-07-06 20:20:00-04:00,23.0
2026-07-06 20:30:00-04:00,23.26652078774595
2026-07-06 20:40:00-04:00,23.39047619047617
2026-07-06 20:50:00-04:00,23.004948453608247
2026-07-06 21:00:00-04:00,23.0
2026-07-06 21:10:00-04:00,23.332371134020406
2026-07-06 21:20:00-04:00,23.39999999999995
2026-07-06 21:30:00-04:00,23.28206185567016
2026-07-06 21:40:00-04:00,23.239506172839466
2026-07-06 21:50:00-04:00,23.389072164948278
2026-07-06 22:00:00-04:00,23.000619834710744
2026-07-06 22:10:00-04:00,23.30841889117021
2026-07-06 22:20:00-04:00,23.39938144329886
2026-07-06 22:30:00-04:00,23.048966942148763
2026-07-06 22:40:00-04:00,23.0
2026-07-06 22:50:00-04:00,23.0
2026-07-06 23:00:00-04:00,23.0
2026-07-06 23:10:00-04:00,23.062139917695518
2026-07-06 23:20:00-04:00,23.23010309278334
2026-07-06 23:30:00-04:00,23.399999999999796
2026-07-06 23:40:00-04:00,23.399999999999793
2026-07-06 23:50:00-04:00,23.354261954261805
2026-07-07 00:00:00-04:00,23.0
2026-07-07 00:10:00-04:00,23.0
2026-07-07 00:20:00-04:00,23.0
2026-07-07 00:30:00-04:00,23.01604938271611
2026-07-07 00:40:00-04:00,23.370893970893786
2026-07-07 00:50:00-04:00,23.39999999999988
2026-07-07 01:00:00-04:00,23.37818930041141
2026-07-07 01:10:00-04:00,23.244444444444387
2026-07-07 01:20:00-04:00,23.22839506172826
2026-07-07 01:30:00-04:00,23.399999999999938
2026-07-07 01:40:00-04:00,23.399999999999793
2026-07-07 01:50:00-04:00,23.256378600823062
2026-07-07 02:00:00-04:00,23.07777777777774
2026-07-07 02:10:00-04:00,23.39999999999995
2026-07-07 02:20:00-04:00,23.16337448559674
2026-07-07 02:30:00-04:00,23.087010309278316
2026-07-07 02:40:00-04:00,23.399999999999793
2026-07-07 02:50:00-04:00,23.200823045267494
2026-07-07 03:00:00-04:00,23.18309278350501
2026-07-07 03:10:00-04:00,23.39999999999994
2026-07-07 03:20:00-04:00,23.399999999999796
2026-07-07 03:30:00-04:00,23.099792960662533
2026-07-07 03:40:00-04:00,23.2944329896905
2026-07-07 03:50:00-04:00,23.396887966804854
2026-07-07 04:00:00-04:00,23.01172839506173
2026-07-07 04:10:00-04:00,23.303749999999845
2026-07-07 04:20:00-04:00,23.399999999999796
2026-07-07 04:30:00-04:00,23.399999999999814
2026-07-07 04:40:00-04:00,23.395798319327533
2026-07-07 04:50:00-04:00,23.375308641975103
2026-07-07 05:00:00-04:00,23.3999999999998
2026-07-07 05:10:00-04:00,23.300618556700975
2026-07-07 05:20:00-04:00,23.39999999999982
2026-07-07 05:30:00-04:00,23.120987654321002
2026-07-07 05:40:00-04:00,23.30597938144314
2026-07-07 05:50:00-04:00,23.338683127571894
2026-07-07 06:00:00-04:00,23.0
2026-07-07 06:10:00-04:00,23.207053941908562
2026-07-07 06:20:00-04:00,23.39999999999991
